text,Bored,Angry,Sad,Fear,Happy,Excited
hannel4News: Revealed: David Cameron’s father left offshore assets in tax haven of Jersey. Watch hannel4news for full story uybasn…,0.0394417966,0.1651002654,0.1150385075,0.2226247282,0.2167106987,0.2410840036
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
catching up on bbcqt: from Cameron's PR flatness to Miliband's cringy performance of addressing every (woman) in the audience by name,0.0453954979,0.0779700739,0.0914851263,0.3540115811,0.2332714228,0.1978662981
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
VIDEO: 'I will never apologise' for coalition: Lib Dem leader Nick Clegg has defended his decision to go into ... ,0.0527350846,0.1438768589,0.2097633769,0.2296941069,0.2023974397,0.161533133
David Cameron says Israel was right to defend itself over Gaza attacks last year ,0.2669022024,0.1018280386,0.2251813072,0.2165064995,0.0366591732,0.1529227791
irnTern: Con + Lib Dem + UKIP + DUP = 313 seats.  Not nearly enough for Cameron to form a government - as polling consistently suggest…,0.0524869613,0.2374041041,0.2081668196,0.2199333048,0.1464182577,0.1355905524
"ommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it turdyAlex http://…",0.0797155016,0.164117452,0.1214102221,0.174550979,0.1769023714,0.2833034738
raigawoodhouse I'll be impressed if you've somehow managed to work an angle that blames Ed Miliband for this poor fella's plight.,0.0667444804,0.2084223654,0.2140796179,0.1902951481,0.1579139662,0.1625444221
"rmarksteel: Tomorrow Miliband will say 'let me tell you this, I'm not even voting for myself in case I do a deal with the SNP'.",0.0373907043,0.24599774,0.2073154853,0.2210961653,0.1285498455,0.1596500596
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
KLabour: David Cameron introduced the bedroom tax. In seven days we can scrap it. BBCQT ,0.0,0.3121928045,0.0214786452,0.0730323221,0.1005396188,0.4927566094
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
olitics_co_uk: Nick Clegg was the surprise winner of the bbcqt debate  ,0.0632926379,0.1061751017,0.0576252298,0.1664948994,0.2881660368,0.3182460944
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
"SmithsonPB: Figures from tonight's YouGov/Sun poll
: CON 34%, LAB 35%, LD 8%, UKIP 12%, GRN 5%",0.0383055122,0.1719998359,0.1463675672,0.1892052617,0.1703673185,0.2837545045
"oncstone: ICM snap poll for the bbcqt special has a solid win for David Cameron: 

44% Cameron
38% Miliband
19% Clegg …",0.0,0.1443546107,0.0286784968,0.0798440192,0.2774718582,0.4696510151
ich_falconer: imForScotland You'd rather have the Tories in power than work with a left wing party? Couldn't make it up.,0.1000948961,0.2652572282,0.3592108454,0.1816238567,0.0336075568,0.0602056169
eed_mat: I'm not saying there's a type that votes UKIP but they managed to get the stick on the wrong side of the placard …,0.0498300756,0.1996022402,0.1644819067,0.2300991909,0.1113157057,0.244670881
Miliband: I won't have Labour government if it means SNP deal: Labour leader strengthens SNP oppo...  -sanjayator.,0.0350723187,0.1496138828,0.1795375291,0.181022901,0.1855274208,0.2692259475
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
"eteWishart: The winner of this 'debate' is Nicola Sturgeon, again. And she's not even there. bbcqt",0.1209598572,0.276586208,0.2039862897,0.1590428293,0.1235911742,0.1158336416
DanParis: Labour would rather keep David Cameron and George Osborne in power than work with a progressive party. What's the point in L…,0.1217826407,0.2651424675,0.2385880853,0.2139972231,0.0622709548,0.0982186286
"NHanvey d_Miliband not what he said just SNP  spin on it ,",0.1560935264,0.205216975,0.1359182614,0.2229598021,0.1076725749,0.1721388602
"ommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it turdyAlex http://…",0.0797155016,0.164117452,0.1214102221,0.174550979,0.1769023714,0.2833034738
=Snowdrops_ ordonWright imReidBBC BCPolitics what bluff? the offer is there...only Labour Can let the Tories back in.,0.0766924281,0.2694198445,0.2229443659,0.1797238789,0.128477854,0.1227416285
amesosh: Clegg talking crap on tuition fees. He wasn't between 'rock and hard place'. I was in the room when he decided to vote for it…,0.0567285141,0.3608280538,0.2332793612,0.1648286438,0.0636521467,0.1206832804
ndrewMarr9: It's odd that the Tories have no real answer to the benefit cuts charge – and Miliband has no answer to the historic overs…,0.0640822755,0.4444558354,0.2470860885,0.1615665507,0.0356093981,0.0471998518
"enrileysmith: CAMERON WINS QUESTION TIME CLASH, says ICM. 
Cameron - 44%
Miliband - 38%
Clegg - 19%",0.0387457293,0.2103988125,0.0852401306,0.1123841131,0.2052366336,0.3479945809
avBelinsky: ehdirhasan Wonder what she'd say to this then ,0.1751630583,0.1373946891,0.1621823362,0.2401007839,0.1145824984,0.1705766341
igel_Farage: Tonight you saw that they're all the same. Only ukip offers positive change. Please consider helping us out: …,0.036051106,0.067437538,0.1175546444,0.0975401838,0.309394809,0.3720217188
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
"xetergreens: Miliband says tonight no deal with the SNP, he'd rather not be in govt. Looks like Vote Labour get Tory!",0.0855563128,0.2246463552,0.0899662254,0.1976579761,0.2429216835,0.159251447
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
olitics_co_uk: Nick Clegg was the surprise winner of the bbcqt debate  ,0.0632926379,0.1061751017,0.0576252298,0.1664948994,0.2881660368,0.3182460944
"eight_loss_fb: lose weight fast 
bbc ukip 39 fcbgetafe 28a bugil it peace gintama",0.0634811851,0.1138337962,0.0392936995,0.0590982722,0.3363382467,0.3879548004
"irkKus: Norway and Switzerland are not in the EU, yet they export far more per capita to the EU than the UK does BetterOffOut UKIP",0.1484672622,0.2653072364,0.1916666725,0.1514541814,0.1278877196,0.1152169279
People either think bcnickrobinson is a raving Tory or a paid up Labour supporter. He must be pretty impartial. bbcqt nickrobinson,0.1761549282,0.2194837558,0.1559881946,0.1827540975,0.137560781,0.1280582429
"According to Twitter, Cameron, Miliband and Clegg all won this evening's bbcqt by very significant margins. Much enlightenment I'm sure",0.064772638,0.086841624,0.0653023098,0.1632050939,0.3242754331,0.2956029012
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
"llrJStockton: Very impressive performance by Ed Milliband on bbcqt He was full of passion, commitment and integrity, and I hope he is…",0.0122623531,0.0845504593,0.0317033076,0.0695255071,0.5197498809,0.282208492
"atwaah: I wonder how much time Ed Miliband has wasted in these various Q&amp;As and debates by asking people their names and saying ""let m…",0.1628107243,0.1678358635,0.2700974317,0.2296344656,0.06303136,0.106590155
cotNational: A bit late tonight .. Miliband prefers Cameron as PM to working with SNP. Tommorrow's front page from cotnational http:…,0.0643711824,0.0806639891,0.0872277306,0.1773019169,0.2984262957,0.2920088852
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
"nionstogether: Labour didn't cause the crash. Not Ed Miliband saying that, the former Governor of the Bank of England bbcqt http://t.…",0.131562144,0.3280426106,0.1736006726,0.2074257305,0.0750130011,0.0843558412
"ommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it turdyAlex http://…",0.0797155016,0.164117452,0.1214102221,0.174550979,0.1769023714,0.2833034738
ankymam: rancesHinde d_Miliband ailyMirror so far Miliband on 74% Cameron 24%. Bet that won't be in papers tomorrow,0.0590536085,0.214835734,0.1417835604,0.1804248801,0.1988036276,0.2050985894
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
"icolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.0482856832,0.2669388375,0.1264576558,0.1657886699,0.1449247069,0.2476044468
=KIP aulnuttallukip None of the politicos will answer the question of what They will do If the EU refuse to renegotiate? Whats Plan B?,0.2184130296,0.2779912864,0.2693983004,0.1405320377,0.0432664855,0.0503988603
d_Miliband: I want to be completely clear: there will no coalition and no deals with the SNP. bbcqt,0.0502438404,0.1860792274,0.1869492261,0.159931624,0.199209686,0.2175863961
dballsmp: Tonight confirmed it: David Cameron and the Tories will cut child benefit if they win next week bbcqt ,0.0743143173,0.1623293323,0.1277978631,0.240152674,0.1634665141,0.2319392993
ruced872 Can someone please tell me what labour policy she is going to block or influence that cannot be won with Tory or LD support!?,0.0597701328,0.4141250677,0.2306424161,0.2195419346,0.0338445868,0.042075862
arrieapples: Verdict: David Cameron won. Ed Miliband fell flat on his face bbcqt,0.0473533977,0.1157323318,0.135529856,0.2052386761,0.1400308959,0.3561148425
"nconstituted: aniloxxv eterTatchell Miliband's waffle + Clegg's duplicity + Cameron's privilege = Farage. Yeah, I can see it now!",0.0,0.109941961,0.0830841507,0.240274724,0.3077618618,0.2589373025
ingomouse75: Tory MPs Are All Mysteriously Tweeting The Same Description Of David Cameron  via lashton uzzfe…,0.0805598285,0.1855428198,0.1339294983,0.1688109426,0.1853274288,0.2458294821
irrorPolitics: Sweating PM Cameron slammed over cuts and NHS on bbcqt  ,0.0304890452,0.1280944701,0.1380295851,0.3736968899,0.0933708044,0.2363192053
MrBean ,0.1694542421,0.1536208867,0.1370943568,0.1207826763,0.2289203247,0.1901275134
"racieSamuels: bbcqt The banker in the audience accusing ed Miliband of lying beggars belief, it was HIM and His greedy Tory bankers c…",0.0519582066,0.3653330475,0.1500855839,0.1646021943,0.110545396,0.1574755718
"It's true New Labour allowed &amp; enabled the property bubble to grow, the bankers to build pyramids &amp; ponzis.The Tories would have done so too",0.0570421344,0.2688501374,0.1478883416,0.1629857839,0.14351926,0.2197143426
farage is about to go on bbc 1 be there or be square,0.0567549795,0.1873875716,0.0714052008,0.1757793793,0.1242880001,0.3843848687
"attHancock2015: Since Labour admitted there is no money left, how can Miliband possibly think Labour didn't over-spend bbcqt http://t…",0.1178182727,0.2855479095,0.3287448969,0.1753595058,0.0431439508,0.0493854643
"ommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.0553143482,0.2738132473,0.2353300422,0.1611514989,0.1398164778,0.1345743856
abourEoin: Debt Interest Payments Labour inherited from Tories in 1997 were 30% higher than Debt Interest Payment in 2010 BBCqt http:…,0.0950874631,0.2649360674,0.1727071399,0.203217247,0.1297378724,0.1343142103
I hate that I can't vote! Worse thing about having a late birthday! SNP icolaSturgeon,0.0902701817,0.4364129097,0.2775766889,0.1546646104,0.0222938366,0.0187817728
ickedwards1: Clegg's hair always looks freshly washed. I conclude that he is the cleanest leader bbcqt,0.0186164562,0.0593291415,0.0632381021,0.104776499,0.370737971,0.3833018303
=ellacaledonia anti-SNP rhetoric playing well In Middle England. needs to  shore up that vote. all parties will vote with him post election,0.1084796736,0.2018525448,0.0767651317,0.1267501557,0.2705802218,0.2155722724
"uaidhri_seamus: Cameron, Miliband, Clegg &amp; Farage demonise immigrants &amp; welfare claimants whilst promoting austerity. These don't: htt…",0.0361613237,0.1901189066,0.1016477781,0.1303739909,0.2439103995,0.2977876012
izMcInnesMP: UKIP candidate admits that he condones racism.  ,0.1268235895,0.2340115932,0.1855380279,0.1412659871,0.1405618298,0.1717989725
rannymary58: imForScotland the only folk to bring down a labour govt will be labour! the only way David Cameron will get back in is …,0.0840258532,0.2514821193,0.0803580036,0.2190099947,0.1884667651,0.1766572642
hunkymark: How would labour supporters/country feel if d_Miliband let Tories have another 5 years by refusing to have coalition with…,0.0904455822,0.3623096202,0.2978031942,0.1683193709,0.0364126034,0.0447096292
hairiHunter: Did Milliband really say I'd rather not form a government than go into a coalition with the SNP?,0.099074715,0.2371598899,0.2734032994,0.284067981,0.0370565514,0.0692375632
"What? Nigel Farage is on Question Time? I find that hard to believe. BBCQT (Joke, Nigel. It's a joke.)",0.0367999032,0.3393403552,0.2276620702,0.1823861271,0.0973442414,0.1164673031
ohnmcternan please start describing the SNP as a 'labour trojan horse'. It sums them up so well.,0.0297495671,0.1440916914,0.2197908512,0.2163498487,0.2523277635,0.1376902781
"BCNewsnight: Gus O'Donnell tells Newsnight: the probable success of the SNP will ""put extra tension"" on the union between Scotland and…",0.0555846359,0.1326457139,0.106251207,0.2764578497,0.2277827451,0.2012778484
"indsayhart_: Its hard for Nicola Sturgeon to ""move on"" from the independence referendum when idiots won't stop asking her about it...?",0.0862108033,0.4515142922,0.2267809953,0.1701703357,0.0283366725,0.0369869009
raserNelson: Miliband says he dislikes idea of a darkened room with Nick Clegg.Nothing compared to what Salmond would do to him... htt…,0.052567506,0.1614127408,0.1464188266,0.2334314255,0.1855896822,0.220579819
